Hora,Zona de Carga,Precio Zonal,Energía,Pérdidas,Congestión,timestamp,tipo,sistema
3,PIEDRAS NEGRAS,1177.14,1129.97,47.17,0.0,2017-06-12 03:00:00,MTR,SIN
4,PIEDRAS NEGRAS,1237.29,1198.05,39.24,0.0,2017-06-12 04:00:00,MTR,SIN
5,PIEDRAS NEGRAS,1197.78,1168.83,28.95,0.0,2017-06-12 05:00:00,MTR,SIN
6,PIEDRAS NEGRAS,1118.58,1124.05,-5.47,0.0,2017-06-12 06:00:00,MTR,SIN
7,PIEDRAS NEGRAS,1457.46,1459.34,-1.89,0.0,2017-06-12 07:00:00,MTR,SIN
8,PIEDRAS NEGRAS,2259.31,2263.33,-4.01,0.0,2017-06-12 08:00:00,MTR,SIN
9,PIEDRAS NEGRAS,2536.59,2467.91,68.68,0.0,2017-06-12 09:00:00,MTR,SIN
10,PIEDRAS NEGRAS,2581.76,2434.36,147.4,0.0,2017-06-12 10:00:00,MTR,SIN
11,PIEDRAS NEGRAS,2988.76,2772.97,215.79,0.0,2017-06-12 11:00:00,MTR,SIN
12,PIEDRAS NEGRAS,3001.07,2769.26,231.81,0.0,2017-06-12 12:00:00,MTR,SIN
13,PIEDRAS NEGRAS,2633.93,2413.0,220.92,0.0,2017-06-12 13:00:00,MTR,SIN
14,PIEDRAS NEGRAS,3073.02,2790.45,282.57,0.0,2017-06-12 14:00:00,MTR,SIN
15,PIEDRAS NEGRAS,3204.27,2936.67,267.59,0.0,2017-06-12 15:00:00,MTR,SIN
16,PIEDRAS NEGRAS,3544.54,3207.34,337.2,0.0,2017-06-12 16:00:00,MTR,SIN
17,PIEDRAS NEGRAS,3859.44,3503.28,356.16,0.0,2017-06-12 17:00:00,MTR,SIN
18,PIEDRAS NEGRAS,3479.34,3166.75,312.59,0.0,2017-06-12 18:00:00,MTR,SIN
19,PIEDRAS NEGRAS,2863.9,2634.21,229.7,0.0,2017-06-12 19:00:00,MTR,SIN
20,PIEDRAS NEGRAS,2360.5,2212.98,147.53,0.0,2017-06-12 20:00:00,MTR,SIN
21,PIEDRAS NEGRAS,2721.17,2603.48,117.69,0.0,2017-06-12 21:00:00,MTR,SIN
22,PIEDRAS NEGRAS,3031.67,2859.27,172.4,0.0,2017-06-12 22:00:00,MTR,SIN
23,PIEDRAS NEGRAS,2952.28,2692.28,260.0,0.0,2017-06-12 23:00:00,MTR,SIN
24,PIEDRAS NEGRAS,2530.65,2303.78,226.87,0.0,2017-06-13 00:00:00,MTR,SIN
1,POZA RICA,2096.71,2114.11,-17.39,0.0,2017-06-12 01:00:00,MTR,SIN
2,POZA RICA,1318.59,1328.59,-10.0,0.0,2017-06-12 02:00:00,MTR,SIN
3,POZA RICA,1118.89,1129.97,-11.08,0.0,2017-06-12 03:00:00,MTR,SIN
4,POZA RICA,1187.83,1198.05,-10.22,0.0,2017-06-12 04:00:00,MTR,SIN
5,POZA RICA,1157.45,1168.83,-11.38,0.0,2017-06-12 05:00:00,MTR,SIN
6,POZA RICA,1113.41,1124.05,-10.65,0.0,2017-06-12 06:00:00,MTR,SIN
7,POZA RICA,1439.73,1459.34,-19.62,0.0,2017-06-12 07:00:00,MTR,SIN
8,POZA RICA,2220.55,2263.33,-42.78,0.0,2017-06-12 08:00:00,MTR,SIN
9,POZA RICA,2398.32,2467.91,-69.59,0.0,2017-06-12 09:00:00,MTR,SIN
10,POZA RICA,2359.74,2434.36,-74.62,0.0,2017-06-12 10:00:00,MTR,SIN
11,POZA RICA,2692.41,2772.97,-80.56,0.0,2017-06-12 11:00:00,MTR,SIN
12,POZA RICA,2691.84,2769.26,-77.42,0.0,2017-06-12 12:00:00,MTR,SIN
13,POZA RICA,2354.72,2413.0,-58.28,0.0,2017-06-12 13:00:00,MTR,SIN
14,POZA RICA,2723.82,2790.45,-66.64,0.0,2017-06-12 14:00:00,MTR,SIN
15,POZA RICA,2879.54,2936.67,-57.14,0.0,2017-06-12 15:00:00,MTR,SIN
16,POZA RICA,3148.64,3207.34,-58.7,0.0,2017-06-12 16:00:00,MTR,SIN
17,POZA RICA,3441.69,3503.28,-61.59,0.0,2017-06-12 17:00:00,MTR,SIN
18,POZA RICA,3115.31,3166.75,-51.44,0.0,2017-06-12 18:00:00,MTR,SIN
19,POZA RICA,2591.38,2634.21,-42.83,0.0,2017-06-12 19:00:00,MTR,SIN
20,POZA RICA,2179.36,2212.98,-33.62,0.0,2017-06-12 20:00:00,MTR,SIN
21,POZA RICA,2572.6,2603.48,-30.88,0.0,2017-06-12 21:00:00,MTR,SIN
22,POZA RICA,2828.74,2859.27,-30.53,0.0,2017-06-12 22:00:00,MTR,SIN
23,POZA RICA,2649.02,2692.28,-43.26,0.0,2017-06-12 23:00:00,MTR,SIN
24,POZA RICA,2265.74,2303.78,-38.04,0.0,2017-06-13 00:00:00,MTR,SIN
1,PUEBLA,2174.01,2114.11,59.91,0.0,2017-06-12 01:00:00,MTR,SIN
2,PUEBLA,1370.64,1328.59,42.05,0.0,2017-06-12 02:00:00,MTR,SIN
3,PUEBLA,1161.57,1129.97,31.6,0.0,2017-06-12 03:00:00,MTR,SIN
4,PUEBLA,1236.57,1198.05,38.53,0.0,2017-06-12 04:00:00,MTR,SIN
5,PUEBLA,1203.5,1168.83,34.67,0.0,2017-06-12 05:00:00,MTR,SIN
6,PUEBLA,1160.04,1124.05,35.99,0.0,2017-06-12 06:00:00,MTR,SIN
7,PUEBLA,1498.84,1459.34,39.5,0.0,2017-06-12 07:00:00,MTR,SIN
8,PUEBLA,2299.88,2263.32,36.56,0.0,2017-06-12 08:00:00,MTR,SIN
9,PUEBLA,2446.64,2467.91,-21.28,0.0,2017-06-12 09:00:00,MTR,SIN
10,PUEBLA,2392.61,2434.36,-41.75,0.0,2017-06-12 10:00:00,MTR,SIN
11,PUEBLA,2724.78,2772.97,-48.19,0.0,2017-06-12 11:00:00,MTR,SIN
12,PUEBLA,2723.95,2769.26,-45.3,0.0,2017-06-12 12:00:00,MTR,SIN
13,PUEBLA,2386.38,2413.0,-26.63,0.0,2017-06-12 13:00:00,MTR,SIN
14,PUEBLA,2766.77,2790.45,-23.68,0.0,2017-06-12 14:00:00,MTR,SIN
15,PUEBLA,2936.8,2936.67,0.13,0.0,2017-06-12 15:00:00,MTR,SIN
16,PUEBLA,3206.37,3207.34,-0.97,0.0,2017-06-12 16:00:00,MTR,SIN
17,PUEBLA,3500.66,3503.28,-2.62,0.0,2017-06-12 17:00:00,MTR,SIN
18,PUEBLA,3180.1,3166.75,13.35,0.0,2017-06-12 18:00:00,MTR,SIN
19,PUEBLA,2655.64,2634.21,21.44,0.0,2017-06-12 19:00:00,MTR,SIN
20,PUEBLA,2245.68,2212.98,32.71,0.0,2017-06-12 20:00:00,MTR,SIN
21,PUEBLA,2653.02,2603.48,49.55,0.0,2017-06-12 21:00:00,MTR,SIN
22,PUEBLA,2895.52,2859.27,36.26,0.0,2017-06-12 22:00:00,MTR,SIN
23,PUEBLA,2687.92,2692.28,-4.36,0.0,2017-06-12 23:00:00,MTR,SIN
24,PUEBLA,2297.28,2303.78,-6.51,0.0,2017-06-13 00:00:00,MTR,SIN
1,QUERETARO,2109.82,2114.11,-4.29,0.0,2017-06-12 01:00:00,MTR,SIN
2,QUERETARO,1323.61,1328.59,-4.98,0.0,2017-06-12 02:00:00,MTR,SIN
3,QUERETARO,1126.17,1129.97,-3.8,0.0,2017-06-12 03:00:00,MTR,SIN
4,QUERETARO,1193.9,1198.05,-4.15,0.0,2017-06-12 04:00:00,MTR,SIN
5,QUERETARO,1165.32,1168.83,-3.51,0.0,2017-06-12 05:00:00,MTR,SIN
6,QUERETARO,1121.45,1124.05,-2.61,0.0,2017-06-12 06:00:00,MTR,SIN
7,QUERETARO,1460.92,1459.34,1.58,0.0,2017-06-12 07:00:00,MTR,SIN
8,QUERETARO,2266.14,2263.33,2.81,0.0,2017-06-12 08:00:00,MTR,SIN
9,QUERETARO,2484.67,2467.91,16.76,0.0,2017-06-12 09:00:00,MTR,SIN
10,QUERETARO,2443.95,2434.36,9.59,0.0,2017-06-12 10:00:00,MTR,SIN
11,QUERETARO,2787.91,2772.97,14.94,0.0,2017-06-12 11:00:00,MTR,SIN
12,QUERETARO,2785.39,2769.26,16.14,0.0,2017-06-12 12:00:00,MTR,SIN
13,QUERETARO,2423.9,2413.0,10.89,0.0,2017-06-12 13:00:00,MTR,SIN
14,QUERETARO,2804.87,2790.45,14.41,0.0,2017-06-12 14:00:00,MTR,SIN
15,QUERETARO,2952.54,2936.67,15.87,0.0,2017-06-12 15:00:00,MTR,SIN
16,QUERETARO,3225.43,3207.34,18.09,0.0,2017-06-12 16:00:00,MTR,SIN
17,QUERETARO,3523.34,3503.28,20.07,0.0,2017-06-12 17:00:00,MTR,SIN
18,QUERETARO,3180.15,3166.75,13.4,0.0,2017-06-12 18:00:00,MTR,SIN
19,QUERETARO,2642.14,2634.21,7.94,0.0,2017-06-12 19:00:00,MTR,SIN
20,QUERETARO,2217.93,2212.98,4.95,0.0,2017-06-12 20:00:00,MTR,SIN
21,QUERETARO,2620.31,2603.48,16.83,0.0,2017-06-12 21:00:00,MTR,SIN
22,QUERETARO,2875.38,2859.27,16.11,0.0,2017-06-12 22:00:00,MTR,SIN
23,QUERETARO,2703.08,2692.28,10.79,0.0,2017-06-12 23:00:00,MTR,SIN
24,QUERETARO,2304.86,2303.78,1.08,0.0,2017-06-13 00:00:00,MTR,SIN
1,REYNOSA,2117.19,2114.11,3.09,0.0,2017-06-12 01:00:00,MTR,SIN
2,REYNOSA,1322.92,1328.59,-5.67,0.0,2017-06-12 02:00:00,MTR,SIN
3,REYNOSA,1125.23,1129.97,-4.73,0.0,2017-06-12 03:00:00,MTR,SIN
4,REYNOSA,1183.62,1198.05,-14.43,0.0,2017-06-12 04:00:00,MTR,SIN
5,REYNOSA,1145.18,1168.83,-23.65,0.0,2017-06-12 05:00:00,MTR,SIN
6,REYNOSA,1082.5,1124.05,-41.55,0.0,2017-06-12 06:00:00,MTR,SIN
7,REYNOSA,1416.16,1459.34,-43.19,0.0,2017-06-12 07:00:00,MTR,SIN
8,REYNOSA,2215.34,2263.33,-47.98,0.0,2017-06-12 08:00:00,MTR,SIN
9,REYNOSA,2518.45,2467.91,50.54,0.0,2017-06-12 09:00:00,MTR,SIN
10,REYNOSA,2556.23,2434.36,121.88,0.0,2017-06-12 10:00:00,MTR,SIN
11,REYNOSA,2979.09,2772.97,206.12,0.0,2017-06-12 11:00:00,MTR,SIN
12,REYNOSA,2986.45,2769.26,217.19,0.0,2017-06-12 12:00:00,MTR,SIN
13,REYNOSA,2617.82,2413.0,204.82,0.0,2017-06-12 13:00:00,MTR,SIN
14,REYNOSA,3046.35,2790.45,255.9,0.0,2017-06-12 14:00:00,MTR,SIN
15,REYNOSA,3179.67,2936.67,242.99,0.0,2017-06-12 15:00:00,MTR,SIN
16,REYNOSA,3498.7,3207.34,291.36,0.0,2017-06-12 16:00:00,MTR,SIN
17,REYNOSA,3805.2,3503.28,301.92,0.0,2017-06-12 17:00:00,MTR,SIN
18,REYNOSA,3415.03,3166.75,248.28,0.0,2017-06-12 18:00:00,MTR,SIN
19,REYNOSA,2805.04,2634.21,170.84,0.0,2017-06-12 19:00:00,MTR,SIN
20,REYNOSA,2309.1,2212.98,96.12,0.0,2017-06-12 20:00:00,MTR,SIN
21,REYNOSA,2654.87,2603.48,51.39,0.0,2017-06-12 21:00:00,MTR,SIN
22,REYNOSA,2944.13,2859.27,84.86,0.0,2017-06-12 22:00:00,MTR,SIN
23,REYNOSA,2838.8,2692.28,146.52,0.0,2017-06-12 23:00:00,MTR,SIN
24,REYNOSA,2437.74,2303.78,133.96,0.0,2017-06-13 00:00:00,MTR,SIN
1,RIVIERA MAYA,2495.26,2114.11,381.16,0.0,2017-06-12 01:00:00,MTR,SIN
2,RIVIERA MAYA,1587.14,1328.59,258.55,0.0,2017-06-12 02:00:00,MTR,SIN
3,RIVIERA MAYA,1324.59,1129.97,194.62,0.0,2017-06-12 03:00:00,MTR,SIN
4,RIVIERA MAYA,1412.51,1198.05,214.47,0.0,2017-06-12 04:00:00,MTR,SIN
5,RIVIERA MAYA,1365.31,1168.83,196.48,0.0,2017-06-12 05:00:00,MTR,SIN
6,RIVIERA MAYA,1297.17,1124.05,173.12,0.0,2017-06-12 06:00:00,MTR,SIN
7,RIVIERA MAYA,1643.7,1459.34,184.35,0.0,2017-06-12 07:00:00,MTR,SIN
8,RIVIERA MAYA,2471.81,2263.33,208.49,0.0,2017-06-12 08:00:00,MTR,SIN
9,RIVIERA MAYA,2556.44,2467.91,88.53,0.0,2017-06-12 09:00:00,MTR,SIN
10,RIVIERA MAYA,2495.02,2434.36,60.66,0.0,2017-06-12 10:00:00,MTR,SIN
11,RIVIERA MAYA,2873.88,2772.97,100.91,0.0,2017-06-12 11:00:00,MTR,SIN
12,RIVIERA MAYA,2900.72,2769.26,131.47,0.0,2017-06-12 12:00:00,MTR,SIN
13,RIVIERA MAYA,2557.9,2413.0,144.9,0.0,2017-06-12 13:00:00,MTR,SIN
14,RIVIERA MAYA,3106.9,2790.45,316.45,0.0,2017-06-12 14:00:00,MTR,SIN
15,RIVIERA MAYA,3308.22,2936.67,371.54,0.0,2017-06-12 15:00:00,MTR,SIN
16,RIVIERA MAYA,3608.46,3207.34,401.12,0.0,2017-06-12 16:00:00,MTR,SIN
17,RIVIERA MAYA,3933.4,3503.28,430.12,0.0,2017-06-12 17:00:00,MTR,SIN
18,RIVIERA MAYA,3471.39,3166.75,304.63,0.0,2017-06-12 18:00:00,MTR,SIN
19,RIVIERA MAYA,2954.43,2634.21,320.23,0.0,2017-06-12 19:00:00,MTR,SIN
20,RIVIERA MAYA,2526.58,2212.98,313.6,0.0,2017-06-12 20:00:00,MTR,SIN
21,RIVIERA MAYA,3000.66,2603.48,397.19,0.0,2017-06-12 21:00:00,MTR,SIN
22,RIVIERA MAYA,3237.04,2859.27,377.77,0.0,2017-06-12 22:00:00,MTR,SIN
23,RIVIERA MAYA,2989.64,2692.28,297.36,0.0,2017-06-12 23:00:00,MTR,SIN
24,RIVIERA MAYA,2564.32,2303.78,260.54,0.0,2017-06-13 00:00:00,MTR,SIN
1,SABINAS,2207.61,2114.11,93.5,0.0,2017-06-12 01:00:00,MTR,SIN
2,SABINAS,1381.16,1328.59,52.57,0.0,2017-06-12 02:00:00,MTR,SIN
3,SABINAS,1176.34,1129.97,46.37,0.0,2017-06-12 03:00:00,MTR,SIN
4,SABINAS,1236.69,1198.05,38.64,0.0,2017-06-12 04:00:00,MTR,SIN
5,SABINAS,1197.53,1168.83,28.7,0.0,2017-06-12 05:00:00,MTR,SIN
6,SABINAS,1120.25,1124.05,-3.81,0.0,2017-06-12 06:00:00,MTR,SIN
7,SABINAS,1458.48,1459.34,-0.87,0.0,2017-06-12 07:00:00,MTR,SIN
8,SABINAS,2267.38,2263.33,4.05,0.0,2017-06-12 08:00:00,MTR,SIN
9,SABINAS,2545.4,2467.91,77.48,0.0,2017-06-12 09:00:00,MTR,SIN
10,SABINAS,2589.17,2434.36,154.81,0.0,2017-06-12 10:00:00,MTR,SIN
11,SABINAS,2996.19,2772.97,223.22,0.0,2017-06-12 11:00:00,MTR,SIN
12,SABINAS,3007.6,2769.26,238.35,0.0,2017-06-12 12:00:00,MTR,SIN
13,SABINAS,2638.0,2413.0,225.0,0.0,2017-06-12 13:00:00,MTR,SIN
14,SABINAS,3076.12,2790.45,285.67,0.0,2017-06-12 14:00:00,MTR,SIN
15,SABINAS,3206.31,2936.67,269.64,0.0,2017-06-12 15:00:00,MTR,SIN
16,SABINAS,3533.83,3207.34,326.49,0.0,2017-06-12 16:00:00,MTR,SIN
17,SABINAS,3837.94,3503.28,334.66,0.0,2017-06-12 17:00:00,MTR,SIN
18,SABINAS,3461.13,3166.75,294.38,0.0,2017-06-12 18:00:00,MTR,SIN
19,SABINAS,2849.71,2634.21,215.51,0.0,2017-06-12 19:00:00,MTR,SIN
20,SABINAS,2349.4,2212.98,136.43,0.0,2017-06-12 20:00:00,MTR,SIN
21,SABINAS,2709.37,2603.48,105.89,0.0,2017-06-12 21:00:00,MTR,SIN
22,SABINAS,3018.7,2859.27,159.43,0.0,2017-06-12 22:00:00,MTR,SIN
23,SABINAS,2936.29,2692.28,244.01,0.0,2017-06-12 23:00:00,MTR,SIN
24,SABINAS,2518.67,2303.78,214.89,0.0,2017-06-13 00:00:00,MTR,SIN
1,SALTILLO,2227.69,2114.11,113.58,0.0,2017-06-12 01:00:00,MTR,SIN
2,SALTILLO,1395.37,1328.59,66.78,0.0,2017-06-12 02:00:00,MTR,SIN
3,SALTILLO,1186.18,1129.97,56.21,0.0,2017-06-12 03:00:00,MTR,SIN
4,SALTILLO,1250.5,1198.05,52.45,0.0,2017-06-12 04:00:00,MTR,SIN
5,SALTILLO,1213.64,1168.83,44.81,0.0,2017-06-12 05:00:00,MTR,SIN
6,SALTILLO,1148.74,1124.05,24.68,0.0,2017-06-12 06:00:00,MTR,SIN
7,SALTILLO,1498.0,1459.34,38.65,0.0,2017-06-12 07:00:00,MTR,SIN
8,SALTILLO,2334.7,2263.33,71.37,0.0,2017-06-12 08:00:00,MTR,SIN
9,SALTILLO,2613.32,2467.91,145.41,0.0,2017-06-12 09:00:00,MTR,SIN
10,SALTILLO,2646.53,2434.36,212.17,0.0,2017-06-12 10:00:00,MTR,SIN
11,SALTILLO,3056.11,2772.97,283.14,0.0,2017-06-12 11:00:00,MTR,SIN
12,SALTILLO,3059.16,2769.26,289.91,0.0,2017-06-12 12:00:00,MTR,SIN
13,SALTILLO,2674.01,2413.0,261.0,0.0,2017-06-12 13:00:00,MTR,SIN
14,SALTILLO,3113.34,2790.45,322.89,0.0,2017-06-12 14:00:00,MTR,SIN
15,SALTILLO,3247.85,2936.67,311.18,0.0,2017-06-12 15:00:00,MTR,SIN
16,SALTILLO,3562.08,3207.34,354.74,0.0,2017-06-12 16:00:00,MTR,SIN
17,SALTILLO,3881.86,3503.28,378.58,0.0,2017-06-12 17:00:00,MTR,SIN
18,SALTILLO,3493.21,3166.75,326.46,0.0,2017-06-12 18:00:00,MTR,SIN
19,SALTILLO,2879.59,2634.21,245.39,0.0,2017-06-12 19:00:00,MTR,SIN
20,SALTILLO,2378.27,2212.98,165.29,0.0,2017-06-12 20:00:00,MTR,SIN
21,SALTILLO,2750.28,2603.48,146.81,0.0,2017-06-12 21:00:00,MTR,SIN
22,SALTILLO,3058.11,2859.27,198.85,0.0,2017-06-12 22:00:00,MTR,SIN
23,SALTILLO,2958.86,2692.28,266.58,0.0,2017-06-12 23:00:00,MTR,SIN
24,SALTILLO,2538.44,2303.78,234.66,0.0,2017-06-13 00:00:00,MTR,SIN
1,SALVATIERRA,2133.38,2114.11,19.27,0.0,2017-06-12 01:00:00,MTR,SIN
2,SALVATIERRA,1341.06,1328.59,12.47,0.0,2017-06-12 02:00:00,MTR,SIN
3,SALVATIERRA,1140.95,1129.97,10.98,0.0,2017-06-12 03:00:00,MTR,SIN
4,SALVATIERRA,1209.2,1198.05,11.15,0.0,2017-06-12 04:00:00,MTR,SIN
5,SALVATIERRA,1180.17,1168.83,11.34,0.0,2017-06-12 05:00:00,MTR,SIN
6,SALVATIERRA,1135.35,1124.05,11.3,0.0,2017-06-12 06:00:00,MTR,SIN
7,SALVATIERRA,1475.95,1459.34,16.6,0.0,2017-06-12 07:00:00,MTR,SIN
8,SALVATIERRA,2295.94,2263.33,32.62,0.0,2017-06-12 08:00:00,MTR,SIN
9,SALVATIERRA,2509.99,2467.91,42.08,0.0,2017-06-12 09:00:00,MTR,SIN
10,SALVATIERRA,2489.58,2434.36,55.22,0.0,2017-06-12 10:00:00,MTR,SIN
11,SALVATIERRA,2830.53,2772.97,57.56,0.0,2017-06-12 11:00:00,MTR,SIN
12,SALVATIERRA,2824.23,2769.26,54.97,0.0,2017-06-12 12:00:00,MTR,SIN
13,SALVATIERRA,2458.8,2413.0,45.8,0.0,2017-06-12 13:00:00,MTR,SIN
14,SALVATIERRA,2840.77,2790.45,50.32,0.0,2017-06-12 14:00:00,MTR,SIN
15,SALVATIERRA,2987.67,2936.67,51.0,0.0,2017-06-12 15:00:00,MTR,SIN
16,SALVATIERRA,3257.92,3207.34,50.58,0.0,2017-06-12 16:00:00,MTR,SIN
17,SALVATIERRA,3557.23,3503.28,53.95,0.0,2017-06-12 17:00:00,MTR,SIN
18,SALVATIERRA,3213.51,3166.75,46.76,0.0,2017-06-12 18:00:00,MTR,SIN
19,SALVATIERRA,2673.19,2634.21,38.99,0.0,2017-06-12 19:00:00,MTR,SIN
20,SALVATIERRA,2246.3,2212.98,33.32,0.0,2017-06-12 20:00:00,MTR,SIN
21,SALVATIERRA,2640.4,2603.48,36.92,0.0,2017-06-12 21:00:00,MTR,SIN
22,SALVATIERRA,2909.94,2859.27,50.67,0.0,2017-06-12 22:00:00,MTR,SIN
23,SALVATIERRA,2744.79,2692.28,52.5,0.0,2017-06-12 23:00:00,MTR,SIN
24,SALVATIERRA,2339.81,2303.78,36.03,0.0,2017-06-13 00:00:00,MTR,SIN
1,SAN CRISTOBAL,2323.55,2114.11,209.45,0.0,2017-06-12 01:00:00,MTR,SIN
2,SAN CRISTOBAL,1488.17,1328.59,159.58,0.0,2017-06-12 02:00:00,MTR,SIN
3,SAN CRISTOBAL,1251.89,1129.97,121.93,0.0,2017-06-12 03:00:00,MTR,SIN
4,SAN CRISTOBAL,1343.83,1198.05,145.78,0.0,2017-06-12 04:00:00,MTR,SIN
5,SAN CRISTOBAL,1306.2,1168.83,137.38,0.0,2017-06-12 05:00:00,MTR,SIN
6,SAN CRISTOBAL,1251.33,1124.05,127.28,0.0,2017-06-12 06:00:00,MTR,SIN
7,SAN CRISTOBAL,1594.89,1459.34,135.55,0.0,2017-06-12 07:00:00,MTR,SIN
8,SAN CRISTOBAL,2377.45,2263.33,114.13,0.0,2017-06-12 08:00:00,MTR,SIN
9,SAN CRISTOBAL,2344.7,2467.91,-123.21,0.0,2017-06-12 09:00:00,MTR,SIN
10,SAN CRISTOBAL,2220.34,2434.36,-214.01,0.0,2017-06-12 10:00:00,MTR,SIN
11,SAN CRISTOBAL,2529.03,2772.97,-243.94,0.0,2017-06-12 11:00:00,MTR,SIN
12,SAN CRISTOBAL,2547.12,2769.26,-222.14,0.0,2017-06-12 12:00:00,MTR,SIN
13,SAN CRISTOBAL,2257.38,2413.0,-155.62,0.0,2017-06-12 13:00:00,MTR,SIN
14,SAN CRISTOBAL,2639.61,2790.45,-150.84,0.0,2017-06-12 14:00:00,MTR,SIN
15,SAN CRISTOBAL,2842.28,2936.67,-94.39,0.0,2017-06-12 15:00:00,MTR,SIN
16,SAN CRISTOBAL,3106.79,3207.34,-100.54,0.0,2017-06-12 16:00:00,MTR,SIN
17,SAN CRISTOBAL,3389.44,3503.28,-113.84,0.0,2017-06-12 17:00:00,MTR,SIN
18,SAN CRISTOBAL,3157.9,3166.75,-8.85,0.0,2017-06-12 18:00:00,MTR,SIN
19,SAN CRISTOBAL,2681.14,2634.21,46.93,0.0,2017-06-12 19:00:00,MTR,SIN
20,SAN CRISTOBAL,2328.98,2212.98,116.01,0.0,2017-06-12 20:00:00,MTR,SIN
21,SAN CRISTOBAL,2750.33,2603.48,146.85,0.0,2017-06-12 21:00:00,MTR,SIN
22,SAN CRISTOBAL,2918.33,2859.27,59.06,0.0,2017-06-12 22:00:00,MTR,SIN
23,SAN CRISTOBAL,2641.19,2692.28,-51.1,0.0,2017-06-12 23:00:00,MTR,SIN
24,SAN CRISTOBAL,2262.68,2303.78,-41.1,0.0,2017-06-13 00:00:00,MTR,SIN
1,SAN JUAN DEL RIO,2109.54,2114.11,-4.56,0.0,2017-06-12 01:00:00,MTR,SIN
2,SAN JUAN DEL RIO,1320.32,1328.59,-8.27,0.0,2017-06-12 02:00:00,MTR,SIN
3,SAN JUAN DEL RIO,1122.3,1129.97,-7.67,0.0,2017-06-12 03:00:00,MTR,SIN
4,SAN JUAN DEL RIO,1190.15,1198.05,-7.9,0.0,2017-06-12 04:00:00,MTR,SIN
5,SAN JUAN DEL RIO,1162.82,1168.83,-6.01,0.0,2017-06-12 05:00:00,MTR,SIN
6,SAN JUAN DEL RIO,1119.81,1124.05,-4.25,0.0,2017-06-12 06:00:00,MTR,SIN
7,SAN JUAN DEL RIO,1465.97,1459.34,6.63,0.0,2017-06-12 07:00:00,MTR,SIN
8,SAN JUAN DEL RIO,2261.42,2263.33,-1.91,0.0,2017-06-12 08:00:00,MTR,SIN
9,SAN JUAN DEL RIO,2493.32,2467.91,25.4,0.0,2017-06-12 09:00:00,MTR,SIN
10,SAN JUAN DEL RIO,2421.14,2434.36,-13.22,0.0,2017-06-12 10:00:00,MTR,SIN
11,SAN JUAN DEL RIO,2767.36,2772.97,-5.61,0.0,2017-06-12 11:00:00,MTR,SIN
12,SAN JUAN DEL RIO,2766.33,2769.26,-2.93,0.0,2017-06-12 12:00:00,MTR,SIN
13,SAN JUAN DEL RIO,2390.7,2413.0,-22.31,0.0,2017-06-12 13:00:00,MTR,SIN
14,SAN JUAN DEL RIO,2766.71,2790.45,-23.74,0.0,2017-06-12 14:00:00,MTR,SIN
15,SAN JUAN DEL RIO,2912.62,2936.67,-24.05,0.0,2017-06-12 15:00:00,MTR,SIN
16,SAN JUAN DEL RIO,3180.76,3207.34,-26.57,0.0,2017-06-12 16:00:00,MTR,SIN
17,SAN JUAN DEL RIO,3473.79,3503.28,-29.49,0.0,2017-06-12 17:00:00,MTR,SIN
18,SAN JUAN DEL RIO,3125.51,3166.75,-41.24,0.0,2017-06-12 18:00:00,MTR,SIN
19,SAN JUAN DEL RIO,2596.36,2634.21,-37.85,0.0,2017-06-12 19:00:00,MTR,SIN
20,SAN JUAN DEL RIO,2182.74,2212.98,-30.24,0.0,2017-06-12 20:00:00,MTR,SIN
21,SAN JUAN DEL RIO,2609.95,2603.48,6.48,0.0,2017-06-12 21:00:00,MTR,SIN
22,SAN JUAN DEL RIO,2850.12,2859.27,-9.15,0.0,2017-06-12 22:00:00,MTR,SIN
23,SAN JUAN DEL RIO,2668.67,2692.28,-23.62,0.0,2017-06-12 23:00:00,MTR,SIN
24,SAN JUAN DEL RIO,2265.28,2303.78,-38.5,0.0,2017-06-13 00:00:00,MTR,SIN
1,SAN LUIS POTOSI,2110.39,2114.11,-3.71,0.0,2017-06-12 01:00:00,MTR,SIN
2,SAN LUIS POTOSI,1326.94,1328.59,-1.65,0.0,2017-06-12 02:00:00,MTR,SIN
3,SAN LUIS POTOSI,1133.31,1129.97,3.34,0.0,2017-06-12 03:00:00,MTR,SIN
4,SAN LUIS POTOSI,1200.54,1198.05,2.49,0.0,2017-06-12 04:00:00,MTR,SIN
5,SAN LUIS POTOSI,1169.24,1168.83,0.41,0.0,2017-06-12 05:00:00,MTR,SIN
6,SAN LUIS POTOSI,1121.08,1124.05,-2.97,0.0,2017-06-12 06:00:00,MTR,SIN
7,SAN LUIS POTOSI,1450.65,1459.34,-8.69,0.0,2017-06-12 07:00:00,MTR,SIN
8,SAN LUIS POTOSI,2257.75,2263.33,-5.58,0.0,2017-06-12 08:00:00,MTR,SIN
9,SAN LUIS POTOSI,2480.81,2467.91,12.89,0.0,2017-06-12 09:00:00,MTR,SIN
10,SAN LUIS POTOSI,2472.1,2434.36,37.74,0.0,2017-06-12 10:00:00,MTR,SIN
11,SAN LUIS POTOSI,2828.14,2772.97,55.17,0.0,2017-06-12 11:00:00,MTR,SIN
12,SAN LUIS POTOSI,2825.03,2769.26,55.78,0.0,2017-06-12 12:00:00,MTR,SIN
13,SAN LUIS POTOSI,2460.75,2413.0,47.74,0.0,2017-06-12 13:00:00,MTR,SIN
